trip_id,start_time,start_station,end_station,duration_min
T2335,2019-03-29 17:30:00,Aliados,Trindade,15
T2081,2019-03-29 17:38:00,Aliados,Aliados,12
T2842,2019-03-29 17:41:00,Marquês,Aliados,14
T1323,2019-03-29 17:50:00,Bolhão,Bolhão,5
T2465,2019-03-29 18:00:00,Aliados,Casa da Música,14
T2272,2019-03-29 18:14:00,Casa da Música,Trindade,14
T1330,2019-03-29 18:18:00,Aliados,Aliados,13
T2585,2019-03-29 18:29:00,Campanhã,Campanhã,10
T2604,2019-03-29 18:35:00,São Bento,Campanhã,19
T2573,2019-03-29 18:38:00,Aliados,Aliados,10
T2884,2019-03-29 18:47:00,São Bento,Marquês,13
T1649,2019-03-29 18:52:00,Aliados,Casa da Música,13
T1633,2019-03-29 18:57:00,Bolhão,Trindade,13
T1972,2019-03-29 19:06:00,Bolhão,São Bento,18
T1593,2019-03-30 10:04:00,Bolhão,Casa da Música,18
T1138,2019-03-30 10:06:00,Bolhão,Casa da Música,29
T1397,2019-03-30 10:16:00,Aliados,Aliados,13
T1851,2019-03-30 10:37:00,Marquês,Marquês,19
T1276,2019-03-30 10:41:00,Trindade,Trindade,37
T2974,2019-03-30 10:51:00,Campanhã,Campanhã,29
T1415,2019-03-30 11:02:00,Trindade,Aliados,21
T2110,2019-03-30 11:06:00,Aliados,Trindade,28
T1811,2019-03-30 11:25:00,São Bento,Trindade,34
T2232,2019-03-30 11:28:00,Aliados,São Bento,22
T1000,2019-03-30 11:31:00,Aliados,Casa da Música,36
T2625,2019-03-30 11:34:00,Casa da Música,Casa da Música,18
T1936,2019-03-30 11:35:00,Marquês,Campanhã,28
T2887,2019-03-30 11:40:00,Aliados,Trindade,18
T2393,2019-03-30 11:47:00,Aliados,Casa da Música,19
T1864,2019-03-30 11:50:00,Trindade,São Bento,23
T2299,2019-03-30 11:56:00,Bolhão,Bolhão,15
T1086,2019-03-30 12:07:00,São Bento,Casa da Música,20
T2174,2019-03-30 12:12:00,Campanhã,São Bento,28
T2161,2019-03-30 12:14:00,Casa da Música,Bolhão,21
T1747,2019-03-30 12:15:00,Marquês,Marquês,3
T2245,2019-03-30 12:22:00,São Bento,Bolhão,15
T1153,2019-03-30 12:29:00,Aliados,São Bento,28
T1716,2019-03-30 12:36:00,Aliados,Bolhão,22
T2055,2019-03-30 12:36:00,Aliados,Casa da Música,25
T2686,2019-03-30 12:41:00,Bolhão,Trindade,18
T1156,2019-03-30 12:41:00,Campanhã,Campanhã,28
T2621,2019-03-30 12:41:00,Aliados,Casa da Música,24
T2885,2019-03-30 12:42:00,Aliados,São Bento,28
T2120,2019-03-30 12:43:00,Trindade,Aliados,23
T1862,2019-03-30 12:48:00,Trindade,Campanhã,33
T1299,2019-03-30 12:50:00,Casa da Música,Marquês,24
T2466,2019-03-30 12:50:00,Casa da Música,Bolhão,28
T2557,2019-03-30 12:53:00,Aliados,São Bento,21
T1734,2019-03-30 12:59:00,Marquês,Campanhã,24
T1825,2019-03-30 13:05:00,Casa da Música,Casa da Música,33
T2202,2019-03-30 13:05:00,Trindade,Casa da Música,24
T2717,2019-03-30 13:06:00,Casa da Música,Aliados,23
T2987,2019-03-30 13:08:00,Casa da Música,Aliados,20
T1261,2019-03-30 13:09:00,Bolhão,Bolhão,25
T1269,2019-03-30 13:09:00,Bolhão,Casa da Música,19
T1568,2019-03-30 13:22:00,Trindade,Casa da Música,28
T2158,2019-03-30 13:27:00,Casa da Música,Casa da Música,32
T2516,2019-03-30 13:29:00,Casa da Música,São Bento,23
T2945,2019-03-30 13:46:00,São Bento,Casa da Música,16
T1246,2019-03-30 13:48:00,Marquês,Campanhã,15
T1803,2019-03-30 13:48:00,Trindade,São Bento,27
T2113,2019-03-30 13:59:00,Casa da Música,Marquês,35
T1286,2019-03-30 14:02:00,Casa da Música,Casa da Música,25
T2759,2019-03-30 14:05:00,Aliados,Campanhã,23
T2619,2019-03-30 14:10:00,São Bento,São Bento,26
T1339,2019-03-30 14:11:00,Aliados,Bolhão,17
T2805,2019-03-30 14:11:00,Trindade,Marquês,20
T1977,2019-03-30 14:12:00,Bolhão,Casa da Música,27
T2898,2019-03-30 14:17:00,Bolhão,Marquês,37
T1746,2019-03-30 14:29:00,Casa da Música,Trindade,22
T1201,2019-03-30 14:39:00,Campanhã,Casa da Música,27
T2185,2019-03-30 14:58:00,Casa da Música,Campanhã,17
T2824,2019-03-30 14:59:00,São Bento,Bolhão,19
T1479,2019-03-30 15:13:00,Aliados,Aliados,19
T2581,2019-03-30 15:22:00,Trindade,Aliados,25
T1690,2019-03-30 15:46:00,Aliados,Marquês,20
T2358,2019-03-30 15:46:00,Bolhão,Casa da Música,21
T1126,2019-03-30 15:47:00,Aliados,Marquês,33
T2284,2019-03-30 15:47:00,Casa da Música,Marquês,18
T1380,2019-03-30 15:50:00,Casa da Música,Campanhã,34
T1662,2019-03-30 16:23:00,Marquês,Casa da Música,23
T2946,2019-03-30 16:26:00,Marquês,São Bento,12
T1082,2019-03-30 16:34:00,Aliados,Bolhão,22
T2865,2019-03-30 16:59:00,São Bento,Campanhã,21
T1137,2019-03-31 10:07:00,Aliados,Campanhã,32
T1732,2019-03-31 10:33:00,São Bento,Aliados,30
T1311,2019-03-31 10:40:00,Bolhão,Trindade,24
T1182,2019-03-31 10:51:00,São Bento,São Bento,27
T2701,2019-03-31 10:59:00,Aliados,Marquês,17
T1039,2019-03-31 11:05:00,Bolhão,Marquês,27
T2175,2019-03-31 11:12:00,Campanhã,Bolhão,17
T2840,2019-03-31 11:20:00,Trindade,São Bento,21
T2936,2019-03-31 11:25:00,Bolhão,Casa da Música,11
T1264,2019-03-31 11:25:00,Aliados,Trindade,27
T1751,2019-03-31 11:26:00,Trindade,Aliados,32
T1176,2019-03-31 11:37:00,Bolhão,Marquês,30
T1033,2019-03-31 11:37:00,Bolhão,Casa da Música,31
T2997,2019-03-31 11:42:00,Aliados,Trindade,27
T2835,2019-03-31 11:42:00,Trindade,Trindade,13
T1691,2019-03-31 11:48:00,Aliados,Trindade,28
T1706,2019-03-31 11:49:00,São Bento,Casa da Música,24
T1273,2019-03-31 11:52:00,São Bento,Trindade,28
T2379,2019-03-31 11:57:00,Campanhã,Aliados,24
T2672,2019-03-31 12:01:00,Trindade,Casa da Música,23
T2066,2019-03-31 12:12:00,Marquês,Aliados,29
T1967,2019-03-31 12:12:00,Casa da Música,Bolhão,25
T2376,2019-03-31 12:13:00,Trindade,Trindade,18
T1655,2019-03-31 12:14:00,Trindade,Trindade,24
T1117,2019-03-31 12:19:00,Casa da Música,São Bento,20
T2214,2019-03-31 12:32:00,Trindade,Campanhã,31
T2574,2019-03-31 12:34:00,Aliados,Casa da Música,15
T2154,2019-03-31 12:39:00,Campanhã,Marquês,11
T1745,2019-03-31 12:40:00,Aliados,Casa da Música,33
T1766,2019-03-31 12:50:00,Trindade,Casa da Música,8
T2567,2019-03-31 12:54:00,Campanhã,Campanhã,20
T1026,2019-03-31 12:54:00,Bolhão,Campanhã,33
T2715,2019-03-31 13:07:00,Casa da Música,Marquês,19
T1064,2019-03-31 13:09:00,Aliados,Casa da Música,25
T1052,2019-03-31 13:20:00,Campanhã,Casa da Música,24
T1224,2019-03-31 13:27:00,Campanhã,São Bento,15
T2601,2019-03-31 13:30:00,Bolhão,Campanhã,28
T1800,2019-03-31 13:31:00,Aliados,Bolhão,18
T2552,2019-03-31 13:31:00,Campanhã,Casa da Música,20
T1486,2019-03-31 13:40:00,Casa da Música,Bolhão,19
T2408,2019-03-31 13:47:00,Campanhã,Campanhã,26
T2748,2019-03-31 13:53:00,Marquês,Trindade,15
T2772,2019-03-31 13:56:00,Campanhã,Aliados,20
T2989,2019-03-31 14:12:00,Aliados,Campanhã,18
T2910,2019-03-31 14:24:00,São Bento,Bolhão,7
T1641,2019-03-31 14:38:00,Bolhão,São Bento,35
T2380,2019-03-31 14:40:00,Aliados,Marquês,27
T1591,2019-03-31 14:48:00,São Bento,Casa da Música,28
T1068,2019-03-31 14:49:00,Bolhão,Aliados,26
T1240,2019-03-31 14:51:00,Campanhã,Marquês,22
T1786,2019-03-31 14:57:00,Trindade,Casa da Música,31
T1624,2019-03-31 15:03:00,Aliados,Bolhão,26
T1778,2019-03-31 15:04:00,Casa da Música,Campanhã,20
T1170,2019-03-31 15:21:00,Casa da Música,Aliados,32
T2000,2019-03-31 15:29:00,Bolhão,Casa da Música,26
T2483,2019-03-31 15:55:00,Campanhã,Bolhão,23
T2512,2019-03-31 16:13:00,Aliados,Trindade,30
T2800,2019-03-31 16:14:00,Bolhão,São Bento,14
T2709,2019-03-31 16:14:00,Aliados,Campanhã,28
T2613,2019-03-31 16:15:00,Marquês,Campanhã,33
T2860,2019-03-31 16:19:00,Aliados,Bolhão,26
T2915,2019-03-31 16:27:00,Marquês,Aliados,16
T2873,2019-03-31 16:28:00,Campanhã,Bolhão,21
T2472,2019-03-31 16:40:00,Aliados,Bolhão,24
T1382,2019-03-31 16:54:00,Casa da Música,Bolhão,19
